implementation,payload_bytes,capacity_items,items_per_second_median,benchmark_name,source_file
SPSCBufferBaseline,1,1,5144902,BM_SPSCBufferBaseline<bench::data::BenchPayload<1>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,1,4,7532374,BM_SPSCBufferBaseline<bench::data::BenchPayload<1>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,1,64,7596749,BM_SPSCBufferBaseline<bench::data::BenchPayload<1>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,1,256,7085628,BM_SPSCBufferBaseline<bench::data::BenchPayload<1>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,1,1024,8096045,BM_SPSCBufferBaseline<bench::data::BenchPayload<1>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,1,4096,7563968,BM_SPSCBufferBaseline<bench::data::BenchPayload<1>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,1,16384,7560675,BM_SPSCBufferBaseline<bench::data::BenchPayload<1>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,1,32768,7524565,BM_SPSCBufferBaseline<bench::data::BenchPayload<1>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,2,1,5168772,BM_SPSCBufferBaseline<bench::data::BenchPayload<2>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,2,4,7082356,BM_SPSCBufferBaseline<bench::data::BenchPayload<2>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,2,64,7358914,BM_SPSCBufferBaseline<bench::data::BenchPayload<2>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,2,256,7369796,BM_SPSCBufferBaseline<bench::data::BenchPayload<2>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,2,1024,8026274,BM_SPSCBufferBaseline<bench::data::BenchPayload<2>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,2,4096,7352771,BM_SPSCBufferBaseline<bench::data::BenchPayload<2>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,2,16384,7376936,BM_SPSCBufferBaseline<bench::data::BenchPayload<2>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,2,32768,7482744,BM_SPSCBufferBaseline<bench::data::BenchPayload<2>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,4,1,5170831,BM_SPSCBufferBaseline<bench::data::BenchPayload<4>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,4,4,7107794,BM_SPSCBufferBaseline<bench::data::BenchPayload<4>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,4,64,7253194,BM_SPSCBufferBaseline<bench::data::BenchPayload<4>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,4,256,7323893,BM_SPSCBufferBaseline<bench::data::BenchPayload<4>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,4,1024,7308627,BM_SPSCBufferBaseline<bench::data::BenchPayload<4>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,4,4096,7366462,BM_SPSCBufferBaseline<bench::data::BenchPayload<4>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,4,16384,7376480,BM_SPSCBufferBaseline<bench::data::BenchPayload<4>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,4,32768,7824419,BM_SPSCBufferBaseline<bench::data::BenchPayload<4>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,8,1,5110413,BM_SPSCBufferBaseline<bench::data::BenchPayload<8>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,8,4,7059863,BM_SPSCBufferBaseline<bench::data::BenchPayload<8>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,8,64,7283235,BM_SPSCBufferBaseline<bench::data::BenchPayload<8>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,8,256,7430207,BM_SPSCBufferBaseline<bench::data::BenchPayload<8>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,8,1024,7376492,BM_SPSCBufferBaseline<bench::data::BenchPayload<8>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,8,4096,7358545,BM_SPSCBufferBaseline<bench::data::BenchPayload<8>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,8,16384,7354556,BM_SPSCBufferBaseline<bench::data::BenchPayload<8>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,8,32768,7411832,BM_SPSCBufferBaseline<bench::data::BenchPayload<8>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,16,1,5118646,BM_SPSCBufferBaseline<bench::data::BenchPayload<16>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,16,4,7211161,BM_SPSCBufferBaseline<bench::data::BenchPayload<16>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,16,64,8008710,BM_SPSCBufferBaseline<bench::data::BenchPayload<16>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,16,256,7614729,BM_SPSCBufferBaseline<bench::data::BenchPayload<16>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,16,1024,7633066,BM_SPSCBufferBaseline<bench::data::BenchPayload<16>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,16,4096,7600658,BM_SPSCBufferBaseline<bench::data::BenchPayload<16>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,16,16384,7619777,BM_SPSCBufferBaseline<bench::data::BenchPayload<16>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,16,32768,7628698,BM_SPSCBufferBaseline<bench::data::BenchPayload<16>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,64,1,3781311,BM_SPSCBufferBaseline<bench::data::BenchPayload<64>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,64,4,8141940,BM_SPSCBufferBaseline<bench::data::BenchPayload<64>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,64,64,11694910,BM_SPSCBufferBaseline<bench::data::BenchPayload<64>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,64,256,11826208,BM_SPSCBufferBaseline<bench::data::BenchPayload<64>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,64,1024,11469398,BM_SPSCBufferBaseline<bench::data::BenchPayload<64>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,64,4096,11930695,BM_SPSCBufferBaseline<bench::data::BenchPayload<64>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,64,16384,12402167,BM_SPSCBufferBaseline<bench::data::BenchPayload<64>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,64,32768,12441017,BM_SPSCBufferBaseline<bench::data::BenchPayload<64>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,256,1,3848554,BM_SPSCBufferBaseline<bench::data::BenchPayload<256>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,256,4,8656411,BM_SPSCBufferBaseline<bench::data::BenchPayload<256>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,256,64,12546729,BM_SPSCBufferBaseline<bench::data::BenchPayload<256>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,256,256,12257898,BM_SPSCBufferBaseline<bench::data::BenchPayload<256>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,256,1024,11237816,BM_SPSCBufferBaseline<bench::data::BenchPayload<256>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,256,4096,12079832,BM_SPSCBufferBaseline<bench::data::BenchPayload<256>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,256,16384,13478245,BM_SPSCBufferBaseline<bench::data::BenchPayload<256>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBaseline,256,32768,12373558,BM_SPSCBufferBaseline<bench::data::BenchPayload<256>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,1,1,5076788,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<1>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,1,4,9316071,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<1>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,1,64,10921238,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<1>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,1,256,11161889,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<1>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,1,1024,9956212,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<1>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,1,4096,11129259,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<1>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,1,16384,11076676,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<1>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,1,32768,11133669,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<1>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,2,1,4975124,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<2>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,2,4,9525378,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<2>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,2,64,11222112,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<2>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,2,256,11391139,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<2>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,2,1024,10256606,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<2>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,2,4096,11460973,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<2>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,2,16384,11513334,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<2>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,2,32768,11455826,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<2>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,4,1,5070225,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<4>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,4,4,9584711,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<4>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,4,64,12329732,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<4>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,4,256,11477963,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<4>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,4,1024,10298752,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<4>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,4,4096,11438874,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<4>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,4,16384,11547919,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<4>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,4,32768,11487921,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<4>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,8,1,5049114,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<8>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,8,4,9691382,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<8>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,8,64,11293713,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<8>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,8,256,11455671,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<8>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,8,1024,10280620,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<8>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,8,4096,10383631,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<8>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,8,16384,11433100,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<8>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,8,32768,11455937,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<8>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,16,1,4995390,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<16>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,16,4,9590583,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<16>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,16,64,11788837,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<16>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,16,256,11779320,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<16>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,16,1024,11162740,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<16>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,16,4096,11185890,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<16>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,16,16384,11178244,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<16>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,16,32768,11837917,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<16>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,64,1,3824118,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<64>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,64,4,9705876,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<64>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,64,64,15077158,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<64>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,64,256,15402090,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<64>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,64,1024,14621571,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<64>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,64,4096,15133329,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<64>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,64,16384,14742735,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<64>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,64,32768,14816274,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<64>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,256,1,3966151,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<256>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,256,4,9668153,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<256>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferBranchWrapIndices,256,64,16310608,BM_SPSCBufferBranchWrapIndices<bench::data::BenchPayload<256>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
